Month,ATC2_desc,Scripts
2004-06-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,693143
2004-07-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,663476
2004-08-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,573092
2004-09-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,517421
2004-10-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,453142
2004-11-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,408826
2004-12-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,365362
2005-01-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,383472
2005-02-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,674078
2005-03-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,766149
2005-04-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,801450
2005-05-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,769217
2005-06-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,756516
2005-07-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,656418
2005-08-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,618279
2005-09-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,541628
2005-10-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,446537
2005-11-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,421337
2005-12-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,364286
2006-01-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,419931
2006-02-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,666983
2006-03-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,835724
2006-04-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,747767
2006-05-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,902166
2006-06-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,762547
2006-07-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,720390
2006-08-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,703102
2006-09-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,549430
2006-10-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,572398
2006-11-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,470043
2006-12-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,408261
2007-01-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,510476
2007-02-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,769140
2007-03-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,903963
2007-04-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,727098
2007-05-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,901548
2007-06-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,821988
2007-07-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,779628
2007-08-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,721984
2007-09-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,598939
2007-10-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,531872
2007-11-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,500102
2007-12-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,435366
2008-01-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,457809
2008-02-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,880710
2008-03-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,780747
2008-04-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,970375
2008-05-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,924869
2008-06-01T00:00:00Z,DRUGS FOR ACID RELATED DISORDERS,734203
1991-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,53562
1991-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,45169
1991-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,45634
1991-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,45703
1991-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,38734
1991-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,41267
1992-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,36016
1992-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,46155
1992-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,53307
1992-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,55775
1992-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,51431
1992-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,51379
1992-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,54656
1992-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,46487
1992-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,46037
1992-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,41260
1992-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,36994
1992-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,39253
1993-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,31424
1993-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,45948
1993-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,58025
1993-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,55140
1993-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,55448
1993-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,55819
1993-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,54711
1993-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,53145
1993-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,49955
1993-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,44127
1993-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,40643
1993-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,47798
1994-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,34330
1994-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,52175
1994-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,66849
1994-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,59113
1994-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,64875
1994-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,62518
1994-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,58788
1994-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,61192
1994-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,54613
1994-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,47813
1994-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,46395
1994-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,45152
1995-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,42733
1995-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,58253
1995-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,72219
1995-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,67312
1995-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,68797
1995-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,66932
1995-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,63009
1995-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,65437
1995-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,59826
1995-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,58649
1995-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,49312
1995-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,49921
1996-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,48929
1996-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,67559
1996-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,73170
1996-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,76059
1996-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,77603
1996-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,68134
1996-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,72906
1996-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,65632
1996-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,61690
1996-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,58116
1996-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,49615
1996-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,54002
1997-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,46622
1997-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,66212
1997-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,74455
1997-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,77724
1997-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,76637
1997-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,73728
1997-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,73222
1997-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,63938
1997-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,61101
1997-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,55688
1997-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,47467
1997-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,50616
1998-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,38304
1998-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,62054
1998-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,70272
1998-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,70098
1998-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,69443
1998-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,68313
1998-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,66415
1998-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,56336
1998-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,55813
1998-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,47014
1998-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,44216
1998-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,48074
1999-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,39295
1999-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,60667
1999-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,79160
1999-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,68596
1999-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,70039
1999-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,68898
1999-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,65672
1999-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,61162
1999-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,55962
1999-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,48424
1999-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,45492
1999-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,46468
2000-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,40346
2000-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,66162
2000-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,75674
2000-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,71878
2000-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,71133
2000-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,65505
2000-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,64918
2000-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,57062
2000-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,46561
2000-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,47198
2000-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,37943
2000-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,31757
2001-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,34636
2001-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,45866
2001-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,57047
2001-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,49753
2001-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,49088
2001-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,40029
2001-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,40381
2001-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,36664
2001-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,30411
2001-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,31256
2001-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,30059
2001-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,25317
2002-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,32779
2002-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,43234
2002-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,45696
2002-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,45767
2002-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,46446
2002-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,37638
2002-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,40090
2002-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,34337
2002-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,31759
2002-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,28577
2002-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,24790
2002-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,23891
2003-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,27378
2003-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,39610
2003-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,43561
2003-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,40713
2003-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,42407
2003-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,37751
2003-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,35801
2003-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,30961
2003-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,32109
2003-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,30272
2003-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,24925
2003-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,25956
2004-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,26172
2004-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,44604
2004-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,47565
2004-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,43510
2004-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,45945
2004-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,46267
2004-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,39989
2004-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,33312
2004-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,30831
2004-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,27951
2004-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,25435
2004-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,23012
2005-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,24567
2005-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,41901
2005-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,45484
2005-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,44472
2005-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,41010
2005-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,38979
2005-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,33494
2005-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,32810
2005-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,30793
2005-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,25351
2005-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,24869
2005-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,22240
2006-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,27220
2006-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,41365
2006-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,49526
2006-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,42892
2006-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,48795
2006-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,40933
2006-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,38811
2006-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,37823
2006-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,31361
2006-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,31881
2006-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,26707
2006-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,23850
2007-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,29341
2007-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,44185
2007-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,51489
2007-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,39659
2007-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,47302
2007-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,42338
2007-07-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,38781
2007-08-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,38231
2007-09-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,32789
2007-10-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,28501
2007-11-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,28082
2007-12-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,24011
2008-01-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,25794
2008-02-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,49735
2008-03-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,43795
2008-04-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,52787
2008-05-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,48351
2008-06-01T00:00:00Z,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,37683
1991-07-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,56338
1991-08-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,46587
1991-09-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,46009
1991-10-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,46279
1991-11-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,40364
1991-12-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,42735
1992-01-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,40168
1992-02-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,53958
1992-03-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,62292
1992-04-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,65365
1992-05-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,59042
1992-06-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,56640
1992-07-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,57884
1992-08-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,49751
1992-09-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,47634
1992-10-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,43566
1992-11-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,39727
1992-12-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,42250
1993-01-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,34056
1993-02-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,53524
1993-03-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,66554
1993-04-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,62552
1993-05-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,61433
1993-06-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,58199
1993-07-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,55300
1993-08-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,53821
1993-09-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,48911
1993-10-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,44244
1993-11-01T00:00:00Z,ANTIEMETICS AND ANTINAUSEANTS,40371
